Ad-blocked,Cookies,Countries,Domains,HTTPS,IPs,IPv6,JSGlobalVar,Malicious,No-class Tags,OutGoingLinks,Requests,Size,Subdomains,Tags,Title,Transfer,URL,UUID,a,class Tags,div,external_script,folder,form,hash_value,httponly,iframe,img,input,internal_script,label,script,secure,sensitive,session,session & httponly,source,textarea,span,button,sensitive_case1,sensitive_case2,sensitive_case3,sensitive_case5,sensitive_case6,sensitive_case4
0.0,3.0,2.0,7.0,33.0,8.0,57.0,38.0,0.0,271.0,14.0,39.0,3208.0,8.0,349.0,Instagram,1186.0,http://chismesbarrabquilla.000webhostapp.com/login.html,6b123d00-4193-44c6-8f63-a5847d5ef360,16.0,78.0,32.0,19.0,20200829.0,1.0,2faa717dcc9e0cadd1f0cd779ca8f6dcd530f068,0.0,1.0,9.0,2.0,6.0,1.0,25.0,0.0,1.0,0.0,0.0,PT,0.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,17.0,0.0,2.0,156.0,1.0,17.0,Bank of America | Online Banking | Sign In | Online ID,157.0,http://authorizedcompanyemail.com/secure.bankofamerica.comloginsign-insignOnV2Screen.go/signOnV2Screen.php,2442e450-185d-4862-8fb1-1fee668f6f55,0.0,0.0,2.0,0.0,20200829.0,1.0,571cba37f0499ffdda3fa0b2107ffdc6ec4430e0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,PT,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,0.0,2.0,2.0,50.0,2.0,50.0,6.0,0.0,80.0,4.0,6.0,264.0,2.0,178.0,"
Sign in to your account        ",265.0,http://alicopvtltd.com/office/office/index.html,9bd68b12-14bb-4279-b906-e7526a1aac59,10.0,98.0,72.0,0.0,20200829.0,2.0,06193b96d7073d606c8c8471e0a816b3fea24e5f,0.0,0.0,4.0,8.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,PT,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,3.0,2.0,5.0,100.0,3.0,25.0,69.0,0.0,48.0,0.0,20.0,1232.0,6.0,113.0,Amazonã‚µã‚¤ãƒ³ã‚¤ãƒ³,406.0,http://98.126.214.126/ap/signin?openid.pape.max_auth_age=0&amp;openid.return_to=https://www.amazon.co.jp/?ref_=nav_em_hd_re_signin&amp;openid.identity=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http://specs.openid.net/auth/2.0&amp;&amp;ref_=nav_em_hd_clc_signin,4100cde6-76b1-440c-9938-864790caa9a1,11.0,65.0,36.0,8.0,20200829.0,2.0,6b45cbcf0660d72dbc7b4fd7300e5496dedc50b9,0.0,0.0,2.0,12.0,13.0,1.0,21.0,2.0,1.0,0.0,0.0,PT,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,1.0,1.0,1.0,100.0,1.0,0.0,5.0,0.0,159.0,0.0,37.0,341.0,1.0,241.0,Log on to Online Banking: Username | HSBC,171.0,https://hs-notifisec.com/,971402c3-3fb3-42b1-b5c5-c3203e77371d,43.0,82.0,71.0,0.0,20200829.0,1.0,2bdc124a30e76414082fb1b24262610d653e6d6b,0.0,0.0,9.0,3.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,PT,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,0.0,3.0,4.0,93.0,4.0,33.0,8.0,0.0,175.0,15.0,28.0,411.0,4.0,438.0,Absa Online,355.0,https://wxyzphotography.com/apsm/Absa%20Online%20-%20PROFILE.htm,a2e9feea-e638-404c-8d84-27bf57d15cf5,26.0,263.0,205.0,1.0,20200829.0,2.0,b42f14ebc1989f6dddba68f6bddf4e8c8b2ab21a,0.0,1.0,9.0,33.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,PT,0.0,36.0,10.0,1.0,0.0,0.0,0.0,1.0,
0.0,0.0,1.0,1.0,100.0,1.0,0.0,3.0,0.0,129.0,0.0,33.0,92.0,1.0,152.0,ã€æ¥½å¤©ã€‘ãƒ­ã‚°ã‚¤ãƒ³,75.0,https://login.rakuten.co.jp.rakutenamsdnwwefklsdfwef.monster/,99b20189-1ac6-4244-ac09-474468e2d8a8,15.0,23.0,16.0,9.0,20200829.0,1.0,c733b277468b903c7abff15494d1a5e06e6cb5ad,0.0,0.0,7.0,21.0,2.0,1.0,11.0,0.0,1.0,0.0,0.0,PT,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,1.0,1.0,2.0,20.0,2.0,0.0,1.0,0.0,28.0,0.0,5.0,107.0,2.0,117.0,Log in to your PayPal account,105.0,http://paypal-login288.com/egg.php?secret_key=lzhmerqj36u5k19wnt7xoyasb08icf,c25a9e67-36dc-4b07-8682-7aa3319044a7,15.0,89.0,37.0,0.0,20200829.0,1.0,14b6f02bc0a412f7d3793a59b56ac85428de720e,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,PT,0.0,6.0,4.0,1.0,0.0,0.0,0.0,1.0,
0.0,2.0,2.0,6.0,93.0,8.0,57.0,100.0,0.0,222.0,20.0,42.0,5819.0,8.0,290.0,Facebook â€“ log in or sign up,1381.0,http://msfbook.000webhostapp.com/,9f9d15c0-2eef-4691-ab43-439e8615daf6,49.0,68.0,43.0,23.0,20200829.0,1.0,e0398c82e612c9e5b47143d520bf9d30d621dab4,0.0,0.0,3.0,5.0,17.0,1.0,40.0,0.0,1.0,0.0,0.0,PT,0.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,
0.0,2.0,2.0,6.0,56.0,7.0,57.0,35.0,0.0,65.0,1.0,9.0,527.0,7.0,86.0,Login into Facebook,158.0,http://anhyeuemkhenoiphet123.000webhostapp.com/Brazil/,3c7566aa-899e-4e05-b4f9-d03bb94948c6,1.0,21.0,21.0,4.0,20200829.0,2.0,44061a766a4f1e2c58224ae0f58095a6317aed3c,0.0,0.0,2.0,5.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,PT,0.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,
0.0,2.0,2.0,7.0,78.0,8.0,57.0,35.0,0.0,69.0,1.0,9.0,304.0,9.0,154.0,Log into Facebook | Facebook,90.0,http://facetaok.000webhostapp.com/,de47c9ea-c5dc-454b-9db4-2dba23bc2add,14.0,85.0,72.0,3.0,20200829.0,1.0,02787fe5349bc184433d6da86149d4150154a2e3,0.0,0.0,2.0,15.0,12.0,1.0,15.0,0.0,1.0,0.0,0.0,PT,0.0,13.0,3.0,1.0,0.0,0.0,0.0,1.0,
0.0,2.0,3.0,7.0,38.0,8.0,43.0,36.0,0.0,84.0,1.0,16.0,343.0,8.0,173.0,Facebook - ÄÄƒng nháº­p hoáº·c Ä‘Äƒng kÃ½,116.0,http://blogchisevideohay.000webhostapp.com/,969c3e12-d021-4799-a030-e554b949feb1,13.0,89.0,81.0,5.0,20200829.0,1.0,cfc24fac5d71dc98b515efd5e833a491eac261f0,0.0,0.0,3.0,17.0,9.0,1.0,14.0,0.0,1.0,0.0,0.0,PT,0.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0,
0.0,2.0,1.0,4.0,57.0,5.0,40.0,31.0,0.0,37.0,5.0,7.0,302.0,5.0,47.0, Please Log in Your Facebook ,102.0,http://faceb00kfbgroupfaceb00kgroup.000webhostapp.com/,ceb8ae01-7c8e-496d-93c6-c5b4fdb9ee8a,5.0,10.0,7.0,2.0,20200829.0,1.0,91289832ac45932436f1afd4222dfa598a9544e4,0.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,PT,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,
0.0,2.0,1.0,4.0,57.0,5.0,40.0,31.0,0.0,37.0,5.0,7.0,302.0,5.0,47.0, Please Log in Your Facebook ,102.0,http://faceb00kgroupfbgroupfaceb00kgroup.000webhostapp.com/,7aa79118-e88c-411d-a954-c1f39a5ac602,5.0,10.0,7.0,2.0,20200829.0,1.0,91289832ac45932436f1afd4222dfa598a9544e4,0.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,PT,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,
0.0,6.0,4.0,13.0,66.0,12.0,71.0,45.0,0.0,655.0,17.0,58.0,2435.0,14.0,781.0,Login â€¢ Instagram,743.0,http://t24courses.000webhostapp.com/,0ebe8d8c-2808-4353-82a5-f203bd368ff4,17.0,126.0,56.0,13.0,20200829.0,1.0,be620acd8a05b7a8cfdaea8e79072faa498d272d,0.0,2.0,4.0,12.0,340.0,1.0,353.0,0.0,1.0,0.0,0.0,PT,0.0,15.0,16.0,1.0,0.0,0.0,0.0,1.0,
0.0,0.0,2.0,3.0,17.0,6.0,20.0,14.0,0.0,157.0,15.0,29.0,670.0,5.0,260.0,Login â€¢ Instagram,379.0,http://gbinst.000webhostapp.com/,aea58c9d-c0c6-410b-b285-91a90b1ebb29,31.0,103.0,69.0,6.0,20200829.0,3.0,0b26d9201546ec4354719ad67fce45217d22e107,0.0,1.0,6.0,15.0,12.0,1.0,18.0,0.0,1.0,0.0,0.0,PT,0.0,23.0,3.0,1.0,0.0,0.0,0.0,1.0,
0.0,2.0,1.0,4.0,57.0,5.0,40.0,31.0,0.0,37.0,5.0,7.0,302.0,5.0,47.0, Please Log in Your Facebook ,102.0,http://fbvotebuisnescontestsupportmesite-uk.000webhostapp.com/,601e2d42-6ca0-4fd9-9ab9-23397fa53e3b,5.0,10.0,7.0,2.0,20200829.0,1.0,91289832ac45932436f1afd4222dfa598a9544e4,0.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,PT,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,
0.0,6.0,4.0,14.0,47.0,13.0,71.0,38.0,0.0,277.0,14.0,53.0,3488.0,16.0,349.0,Instagram,1288.0,http://supporinstaagram.000webhostapp.com/,6fd08fca-26a9-4502-b337-31eac82a3922,15.0,72.0,34.0,21.0,20200829.0,1.0,08f8d4c8165affe86e890030717f08d26b859ee1,0.0,1.0,9.0,2.0,6.0,1.0,27.0,0.0,1.0,0.0,0.0,PT,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,
0.0,2.0,1.0,6.0,88.0,7.0,57.0,31.0,0.0,61.0,1.0,8.0,308.0,7.0,62.0,Verified | Help Instagram,109.0,http://emreresmi.000webhostapp.com/,3cbe8bc4-66a7-49a7-9086-3b9aa1a786fb,10.0,1.0,5.0,2.0,20200829.0,1.0,abf035a832cf9b95fc8c66f9b30fda3bcbb02b0a,0.0,0.0,4.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,PT,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,0.0,2.0,3.0,92.0,3.0,100.0,38.0,0.0,98.0,0.0,13.0,863.0,3.0,187.0,Facebook  entre ou cadastre-se,260.0,http://liquid-format.000webhostapp.com/,34cffff3-027a-49c0-9e0b-44b3b9f07a9f,12.0,89.0,80.0,8.0,20200829.0,1.0,47d114b360640f04ee9d289fcdf1f5b331a4ac44,0.0,0.0,1.0,17.0,12.0,1.0,20.0,0.0,1.0,0.0,0.0,PT,0.0,14.0,3.0,1.0,0.0,0.0,0.0,1.0,
0.0,2.0,1.0,4.0,57.0,5.0,40.0,31.0,0.0,37.0,5.0,7.0,283.0,5.0,47.0, Imo Invite With Facebook   ,83.0,http://sexyimonumber01777.000webhostapp.com/,dd26f0af-eab3-4ab0-9ce6-52bbb8d07ce1,5.0,10.0,7.0,2.0,20200829.0,1.0,d1ac2dedfb48f76f14c39742062239da8baa5505,0.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,PT,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,
0.0,2.0,2.0,6.0,78.0,7.0,50.0,33.0,0.0,65.0,1.0,9.0,426.0,7.0,86.0,Login into Facebook,121.0,https://choemxinh234.000webhostapp.com/Brazil/,d58485aa-670f-410f-859c-182bb12b4ffb,1.0,21.0,21.0,4.0,20200829.0,2.0,44061a766a4f1e2c58224ae0f58095a6317aed3c,0.0,0.0,2.0,5.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,PT,0.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,
0.0,2.0,3.0,7.0,82.0,7.0,43.0,34.0,0.0,22.0,1.0,11.0,835.0,8.0,45.0,Masuk untuk melanjutkan,351.0,http://viralllbaru2020.000webhostapp.com/,bf54d072-b846-4e2e-9b61-ba25b49f4093,5.0,23.0,15.0,5.0,20200829.0,1.0,054c993fa7f30820e08a1ae610a81f890d32dfe8,0.0,0.0,3.0,2.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,PT,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,
0.0,2.0,2.0,6.0,35.0,8.0,57.0,37.0,0.0,400.0,18.0,23.0,501.0,7.0,569.0,Facebook - Inicia sesiÃ³n o regÃ­strate,202.0,http://encuestaspuno-peru.000webhostapp.com/,36c594fe-85ee-4a86-a0dd-dc5f34d36215,53.0,169.0,104.0,3.0,20200829.0,2.0,31dde1152d34d37bbdc7c12fb90128603b976f9f,0.0,1.0,5.0,40.0,16.0,1.0,19.0,0.0,1.0,0.0,0.0,PT,0.0,16.0,2.0,1.0,0.0,0.0,0.0,1.0,
0.0,2.0,2.0,5.0,83.0,6.0,50.0,31.0,0.0,21.0,1.0,6.0,280.0,6.0,21.0,Facebook - Log In or Sign up,81.0,http://meowcat21.000webhostapp.com/,be73b7e1-3b8c-4f39-8493-4bdfeddbbff2,1.0,0.0,4.0,2.0,20200829.0,1.0,79424967d9dd39d5263ada2034c02d1282263b1d,0.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,PT,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,2.0,2.0,5.0,89.0,6.0,33.0,37.0,0.0,71.0,6.0,9.0,361.0,6.0,90.0,Zimbra Web Client Sign In,117.0,http://correozzimbrgob2020secure.000webhostapp.com/,ec6cb04e-993b-4197-a22e-25a570e5423a,8.0,19.0,16.0,2.0,20200829.0,1.0,6cc95573ac64da4a44dea99e79fcc8ddbb396b12,0.0,0.0,1.0,5.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,PT,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,2.0,1.0,5.0,67.0,6.0,40.0,31.0,0.0,93.0,10.0,6.0,288.0,6.0,128.0,Selamat datang di Facebook Pelangi 2013 Mobile,83.0,http://info-lelang.000webhostapp.com/,48505857-27cf-4eee-9a1d-80c8e42a0027,11.0,35.0,25.0,2.0,20200829.0,1.0,b5c4aa3ccf35728b1d88a64e31864ecd42f975b9,0.0,0.0,2.0,16.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,PT,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,2.0,1.0,4.0,88.0,5.0,40.0,31.0,0.0,36.0,3.0,8.0,460.0,6.0,92.0,Facebook - ÄÄƒng nháº­p hoáº·c Ä‘Äƒng kÃ½,164.0,http://hungtaoweb13.000webhostapp.com/login/,5f723477-9f5c-4920-950a-38116f92ece3,11.0,56.0,46.0,2.0,20200829.0,1.0,f46c78b93557d92d5bb3102796f7fa5fbca4b519,0.0,0.0,2.0,2.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,PT,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,
0.0,2.0,2.0,5.0,83.0,6.0,50.0,31.0,0.0,37.0,1.0,6.0,286.0,6.0,73.0,Masuk Facebook | Facebook,83.0,http://viraltrendingfb.000webhostapp.com/,e109cc4f-39a1-4605-aa76-09ecce29082d,5.0,36.0,21.0,2.0,20200829.0,1.0,ed12f30192b09b11f50f81146e1fd4ddf86a3266,0.0,0.0,2.0,9.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,PT,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,2.0,1.0,5.0,67.0,6.0,40.0,31.0,0.0,93.0,10.0,6.0,288.0,6.0,128.0,Selamat datang di Facebook Pelangi 2013 Mobile,83.0,http://jne-exprres.000webhostapp.com/,4293a57e-c7ad-436d-abfc-f17eb50fc1e0,11.0,35.0,25.0,2.0,20200829.0,1.0,b5c4aa3ccf35728b1d88a64e31864ecd42f975b9,0.0,0.0,2.0,16.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,PT,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,2.0,2.0,6.0,56.0,7.0,57.0,35.0,0.0,65.0,1.0,9.0,527.0,7.0,86.0,Login into Facebook,158.0,http://anhbiettrachaibaygio123.000webhostapp.com/Brazil/,08a4e9d8-67b9-4905-a204-b2d38d0c3070,1.0,21.0,21.0,4.0,20200829.0,2.0,44061a766a4f1e2c58224ae0f58095a6317aed3c,0.0,0.0,2.0,5.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,PT,0.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,
0.0,5.0,4.0,14.0,93.0,14.0,73.0,100.0,0.0,217.0,20.0,58.0,6212.0,16.0,281.0,Facebook - Inicia sesiÃ³n o regÃ­strate,1533.0,http://ariastami.000webhostapp.com/,f7f2c190-455d-4e84-a6aa-12c3736e5dc4,49.0,64.0,41.0,21.0,20200829.0,1.0,355711166ccb89695caf3dc7bfc797f4ee5168cc,0.0,1.0,3.0,5.0,16.0,1.0,37.0,0.0,1.0,0.0,0.0,PT,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,
0.0,5.0,6.0,10.0,100.0,12.0,62.0,54.0,0.0,172.0,11.0,69.0,1717.0,12.0,223.0,Ð”Ð¡Ðš Ð”Ð¸Ñ€ÐµÐºÑ‚,825.0,http://godyaryo.com/dsk/ds.php,0502af0b-f930-4a42-9509-3321af889de4,30.0,51.0,35.0,47.0,20200829.0,1.0,5d2f836327cf6fdb8b38f857cde16bc35092b95d,1.0,1.0,10.0,9.0,11.0,1.0,58.0,1.0,1.0,0.0,0.0,PT,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,
0.0,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,101.0,44.0,10.0,958.0,1.0,169.0,Facebook â€“ log in or sign up,287.0,http://pammy43cremonese.000webhostapp.com/,7e4ac445-305c-4485-a0f4-6d92b60985a9,48.0,68.0,38.0,0.0,20200829.0,1.0,fa35534c09844fae021c4711b2a4cbcf484f5a60,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,PT,0.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,
0.0,2.0,2.0,8.0,93.0,7.0,57.0,101.0,0.0,219.0,20.0,41.0,5822.0,11.0,287.0,Facebook - Log In or Sign Up,1380.0,http://heyfb00.000webhostapp.com/,6e1ec285-f27d-49c8-be35-cb746de26e61,49.0,68.0,43.0,22.0,20200829.0,1.0,c526c0521c87218f9e0b8f73a30f5877e697295c,0.0,0.0,3.0,5.0,17.0,1.0,39.0,0.0,1.0,0.0,0.0,PT,0.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,
0.0,2.0,1.0,4.0,57.0,5.0,40.0,31.0,0.0,37.0,5.0,7.0,295.0,5.0,47.0, Please Log in Your Facebook ,94.0,http://friendswithbenefitsfaceb00kgoupfaceb00kgroup.000webhostapp.com/,69b6efa6-5ce4-44ed-a110-0310918c906f,5.0,10.0,7.0,2.0,20200829.0,1.0,91289832ac45932436f1afd4222dfa598a9544e4,0.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,PT,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,
0.0,7.0,2.0,7.0,42.0,9.0,56.0,34.0,0.0,42.0,2.0,19.0,854.0,8.0,47.0,Adobe Protected Online-Pdf Reader,624.0,http://froliclee.000webhostapp.com/,fef908af-79c1-4e96-92ed-1d775898f52a,4.0,5.0,8.0,16.0,20200829.0,1.0,9806234b7a21f9d2f74c886bce25446abdff43d3,0.0,0.0,2.0,2.0,3.0,1.0,19.0,0.0,1.0,1.0,0.0,PT,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,
0.0,2.0,2.0,6.0,95.0,7.0,57.0,31.0,0.0,72.0,12.0,22.0,1195.0,7.0,170.0,Iniciar sesiÃƒÂ³n en Facebook | Facebook,331.0,http://feiisbuook.000webhostapp.com/,f86e7479-0367-4584-811f-a901d50f8011,14.0,98.0,87.0,2.0,20200829.0,1.0,356acee15226b042cbca690b34ee3c10daa67c94,0.0,1.0,3.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,PT,0.0,15.0,3.0,1.0,0.0,0.0,0.0,0.0,
0.0,2.0,3.0,7.0,82.0,8.0,50.0,34.0,0.0,28.0,1.0,11.0,701.0,8.0,51.0,Masuk untuk melanjutkan,218.0,http://youkoneish.000webhostapp.com/login.php,a2760317-5df8-474d-bbe6-5f4aac96921e,5.0,23.0,15.0,5.0,20200829.0,1.0,c4a3247f731465aa34238cf37b4999b89e677f3b,0.0,0.0,3.0,3.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,PT,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,
0.0,0.0,2.0,2.0,50.0,2.0,100.0,1.0,0.0,34.0,0.0,2.0,15.0,2.0,80.0,Welcome to ,5.0,http://freecupidscarandbreakdancer3rd.000webhostapp.com/,f82fcfe9-30ee-4bbd-bcd0-8e65ce16fb39,9.0,46.0,20.0,0.0,20200829.0,1.0,c4d41364ea3a2126c1da50422377bc95b74957c1,0.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,PT,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,2.0,2.0,5.0,83.0,6.0,50.0,31.0,0.0,43.0,3.0,6.0,299.0,6.0,92.0,Welcome to Facebook,86.0,http://f4ceb00k20.000webhostapp.com/,ea96725a-e6a2-4dcf-86f1-336f83824002,12.0,49.0,25.0,2.0,20200829.0,1.0,69c63b074c72730c2c11d7706f362483414953f0,0.0,2.0,2.0,6.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,PT,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,5.0,4.0,16.0,94.0,13.0,73.0,69.0,0.0,228.0,18.0,53.0,5981.0,18.0,296.0,Log in to Facebook | Facebook,1421.0,http://gudbad.000webhostapp.com/,6c37c888-2fbf-4a1b-9e0f-d1ebec8c21f4,46.0,68.0,39.0,19.0,20200829.0,1.0,63c3ae03b536b9a71dad140034551b1cb5d8cd9a,0.0,1.0,3.0,26.0,15.0,1.0,34.0,0.0,1.0,0.0,0.0,PT,0.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,
0.0,5.0,4.0,14.0,93.0,14.0,73.0,70.0,0.0,212.0,19.0,55.0,6281.0,16.0,280.0,Facebook â€“ log in or sign up,1507.0,http://enigmatic-divider.000webhostapp.com/,c2659103-ade3-48a3-b257-66340b17c3cb,48.0,68.0,41.0,20.0,20200829.0,1.0,d9117823e2d35cb8be3e8a86ca3fd2a374c0b29c,0.0,1.0,2.0,5.0,16.0,1.0,36.0,0.0,1.0,0.0,0.0,PT,0.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,
0.0,5.0,4.0,14.0,93.0,14.0,73.0,100.0,0.0,220.0,20.0,59.0,6420.0,16.0,288.0,Facebook - ÄÄƒng nháº­p hoáº·c Ä‘Äƒng kÃ½,1576.0,http://namvotestfb.000webhostapp.com/,cc1a00f1-e967-4e8c-bf80-c90164aab69a,49.0,68.0,44.0,22.0,20200829.0,1.0,a126ef1733a602bc06788dac43e0986d9ec58c14,0.0,1.0,3.0,5.0,16.0,1.0,38.0,0.0,1.0,0.0,0.0,PT,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,
0.0,0.0,2.0,3.0,92.0,3.0,100.0,38.0,0.0,98.0,0.0,13.0,863.0,3.0,187.0,Facebook  entre ou cadastre-se,259.0,http://hydrokinetic-concur.000webhostapp.com/,2fe8e860-2561-4bf1-8ab8-7a2fabbcda9d,12.0,89.0,80.0,8.0,20200829.0,1.0,47d114b360640f04ee9d289fcdf1f5b331a4ac44,0.0,0.0,1.0,17.0,12.0,1.0,20.0,0.0,1.0,0.0,0.0,PT,0.0,14.0,3.0,1.0,0.0,0.0,0.0,1.0,
0.0,2.0,2.0,7.0,78.0,8.0,63.0,31.0,0.0,43.0,2.0,9.0,289.0,10.0,97.0,Facebook â€“ log in or sign up,84.0,http://sexyphoto244.000webhostapp.com/,f3fe0dea-31eb-404e-9bda-24177872e423,10.0,54.0,28.0,2.0,20200829.0,1.0,ceed42332948e17d4102f4f781278eabaac4c3d9,0.0,0.0,5.0,9.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,PT,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,2.0,2.0,5.0,12.0,6.0,33.0,148.0,0.0,161.0,1.0,43.0,1124.0,6.0,315.0,Se connecter | Desjardins,431.0,http://nnilll9998.000webhostapp.com/,5be87526-c4af-4bc8-a400-b10bdca074cd,51.0,154.0,111.0,8.0,20200829.0,1.0,04c506fc9d3e3738aa91b6cc17ffbfef317a88b7,0.0,0.0,20.0,7.0,4.0,1.0,12.0,0.0,0.0,0.0,0.0,PT,0.0,17.0,4.0,1.0,0.0,0.0,0.0,1.0,
0.0,2.0,3.0,6.0,91.0,7.0,57.0,38.0,0.0,56.0,5.0,11.0,344.0,7.0,79.0,"Yahoo
",116.0,http://lnstagrarn-security.000webhostapp.com/,eff31a6c-1d70-47b6-9d71-816141dd6484,6.0,23.0,10.0,3.0,20200829.0,1.0,879031a8d890f39ea63efe67f00be9f294836cf5,0.0,0.0,5.0,14.0,3.0,1.0,6.0,0.0,1.0,0.0,0.0,PT,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,
0.0,2.0,2.0,6.0,86.0,7.0,57.0,31.0,0.0,36.0,1.0,7.0,286.0,7.0,72.0,Facebook â€“ log in or sign up,83.0,http://facertosz.000webhostapp.com/,f0340b1c-4238-450e-9673-b262db9e5abe,3.0,36.0,22.0,2.0,20200829.0,1.0,55c3450947f10d48914e3c6bd740cc4b901f5b22,0.0,0.0,3.0,5.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,PT,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,1.0,1.0,1.0,100.0,1.0,0.0,10.0,0.0,66.0,10.0,9.0,559.0,1.0,129.0,Amazonã‚µã‚¤ãƒ³ã‚¤ãƒ³,157.0,https://yzpdbpwmehmxsgysxh.top/pc/?sid=qg161qumkch5k1lafv6odl1t96,4a481327-869f-4fb4-a07d-df748e690e3f,11.0,63.0,62.0,3.0,20200829.0,2.0,cd8f6aedc2d1c2d463ecb9591be15ce36f29aa50,0.0,0.0,1.0,11.0,6.0,1.0,9.0,0.0,1.0,1.0,0.0,PT,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,0.0,2.0,2.0,100.0,2.0,0.0,1.0,0.0,75.0,13.0,4.0,99.0,2.0,296.0,,100.0,https://nuraks.com/.ooosoo/.igfrtuiouz/php/oform2.html,937f252f-0628-42fb-a5a9-a7eca7acb3de,15.0,221.0,161.0,0.0,20200829.0,1.0,db3d545d25e222b289ff7d8894921c429eee6051,0.0,0.0,3.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,PT,0.0,24.0,3.0,1.0,0.0,0.0,0.0,1.0,
